Trial_ID,P1,P2,P3,P4,P5,P6,WarpMax,T_Tip_Peel,T_Tip_Shear,T_Tip_SEQV,T_Tip_Strain,T_Avg_Peel,T_Avg_Shear,B_Tip_Peel,B_Tip_Shear,B_Tip_SEQV,B_Tip_Strain,B_Avg_Peel,B_Avg_Shear,Die_SX,Die_SY_Max,is_safe_pred,safe_probability
BO_Trial_0484,0.8007910135024573,0.0819424679975545,0.7136735363204028,0.2485572960503115,1.2247364316874747,0.0734957980222936,-0.17181477,-41.22972,-12.083259,49.42982,0.0039145434,0.0725417,-4.02946,-4.6498127,-4.0664163,29.065155,0.0020614874,0.0035015196,-3.9937465,81.10801,-89.34981,1,0.6998159552222998
BO_Trial_0485,0.8053935957766131,0.0833394839003874,0.7146335394372914,0.249047734952664,1.2573565438947918,0.0719459422427499,-0.16947414,-40.955273,-10.946616,48.24002,0.0038416674,0.066268094,-3.9985125,-4.4736195,-3.9073544,28.55282,0.0020029955,0.0025884232,-3.9506478,79.58209,-90.02866,1,0.7024767787211413
BO_Trial_0486,0.8005395794111957,0.0849867866032712,0.7128778313655953,0.2524871827718184,1.210516801813346,0.0706450791923853,-0.17482139,-41.186348,-12.321237,49.46,0.003898433,0.0760131,-4.0699964,-4.852011,-4.0898247,28.992624,0.002060262,0.005753121,-4.0395155,81.74086,-90.07868,1,0.6846557857176885
BO_Trial_0487,0.8053671706646571,0.084363729295446,0.71265405495976,0.2515221577054004,1.7048413791450128,0.070679008677656,-0.11269132,-34.46425,5.686982,36.497963,0.0030320787,0.027585298,-3.0366793,-6.037466,-2.8613636,26.867239,0.0018515905,-0.01903435,-2.9929101,63.455265,-87.91782,1,0.6164253378207576
BO_Trial_0488,0.8007041444721003,0.0847055477935345,0.712610210871326,0.2561622513926239,1.2089526382571387,0.0720588068573191,-0.17482266,-41.128746,-12.413953,49.52777,0.0039039855,0.07443121,-4.0574393,-4.863721,-4.0767064,28.993176,0.0020573179,0.0053411108,-4.025389,81.77669,-89.47215,1,0.690290689151455
BO_Trial_0489,0.8006030492139279,0.0847906796003676,0.7127435226861754,0.2564097524356455,1.2090450031805955,0.0726534274348781,-0.17470823,-41.090733,-12.473439,49.57175,0.003907344,0.07402123,-4.05355,-4.869449,-4.078919,29.010965,0.0020588764,0.005382623,-4.020153,81.81866,-89.24927,1,0.695707374053598
BO_Trial_0490,0.8024369785613399,0.0846330464276359,0.712681050109434,0.2632397542933272,1.2412032513765934,0.0728350322565952,-0.1714852,-40.887383,-11.473855,48.63132,0.0038316315,0.06685324,-4.020232,-4.762775,-3.9194243,28.602238,0.0020075846,0.0026830551,-3.9737976,80.43751,-89.10537,1,0.7351818316019123
BO_Trial_0491,0.8009057196264247,0.0827586615982106,0.6818898396867462,0.2570207559452858,1.228724154149702,0.0745101885235466,-0.16784406,-41.31423,-17.702003,51.275467,0.0038787688,0.0877881,-4.2267947,-5.3882513,-4.2563925,30.122017,0.0022113754,-0.00047581346,-4.2117453,82.68525,-85.28162,1,0.6956914568532443
BO_Trial_0492,0.8076095902992663,0.0850798772743233,0.7128669935058979,0.2562205314066002,1.2103107545586762,0.0719682267447921,-0.17451063,-40.893906,-11.520323,48.95838,0.0038925314,0.07178367,-4.0305176,-4.8121824,-4.0089655,28.757812,0.002030395,0.004820505,-3.9933329,81.20458,-89.57657,1,0.7042670724137545
BO_Trial_0493,0.8064742790300446,0.0848907983470208,0.7123887549735364,0.2600348813498058,1.3493441298739337,0.0720862443019178,-0.15768468,-39.665752,-8.112276,45.563965,0.0036177132,0.052025307,-3.8790572,-5.009325,-3.5391276,27.868654,0.0019337992,-0.0022330543,-3.8045278,76.19232,-88.88142,1,0.7559822203917528
BO_Trial_0494,0.8015512776793049,0.0835442842322754,0.7130022240962265,0.2583610945334387,1.2240238343469072,0.0756203513148821,-0.17201722,-40.716946,-12.011256,49.262436,0.0038988688,0.068882674,-3.9914973,-4.7457166,-3.9999866,28.909138,0.0020401212,0.0037215007,-3.946329,81.15109,-88.0476,1,0.7353870159781702
BO_Trial_0495,0.8006254884124185,0.0849017082779665,0.7126127089224045,0.2563287374564147,1.208111177294824,0.0701697250782995,-0.17511624,-41.0939,-11.953249,49.23674,0.0038874503,0.07573221,-4.05355,-4.9235888,-4.0573983,28.91502,0.002050887,0.0052384227,-4.0275474,81.56731,-90.22778,1,0.6572421217102069
BO_Trial_0496,0.8072679730334857,0.0848442745997852,0.7130061136010666,0.2543327817014005,1.2364608514120294,0.0700870527612952,-0.17198578,-41.036488,-11.041257,48.513752,0.0038448598,0.070746325,-4.036053,-4.7364683,-3.943078,28.631672,0.002014864,0.0033057383,-4.000771,80.34042,-90.50835,1,0.6957130268916428
BO_Trial_0497,0.806893933270831,0.0851167269970247,0.7125203079960787,0.2695875195009685,1.2093236427811669,0.0726268094323883,-0.17458326,-40.507133,-10.472539,48.261406,0.0038553607,0.067730874,-3.982912,-5.1144533,-3.9328063,28.46631,0.002002602,0.0033892568,-3.9453626,80.714294,-89.02204,1,0.7330322707418393
BO_Trial_0498,0.8056508621661775,0.0848703392404745,0.7117552004848826,0.2737278770512579,1.209314658161237,0.0727281896888012,-0.17450866,-40.455715,-10.336072,48.18021,0.0038441534,0.06735954,-3.9773724,-5.237605,-3.9253004,28.432953,0.0020011375,0.002967931,-3.9413474,80.67395,-88.815895,1,0.720640313163631
BO_Trial_0499,0.800647662959174,0.0850819314983526,0.7126789669613639,0.2753464415061391,1.2224823553565198,0.0727701440351214,-0.17347713,-40.532265,-10.53934,48.22452,0.0038189522,0.06685867,-3.9902353,-5.2554674,-3.9295983,28.459583,0.002004337,0.002888645,-3.9514773,80.644714,-88.75096,1,0.7287084110284323
BO_Trial_0500,0.8065306586782806,0.0849642768066728,0.7117826630223286,0.2692876280549577,1.2880024120841704,0.0748731280906695,-0.1658133,-40.210835,-10.257286,47.25223,0.0037427738,0.054205697,-3.9582658,-4.8634906,-3.7343235,28.107634,0.0019491744,-7.954464e-05,-3.8763561,78.56512,-87.952126,1,0.768169332968828
BO_Trial_0501,0.8068870336893489,0.0835361046349963,0.664101221435854,0.2665429652928474,1.2073383393346808,0.0731002497482958,-0.16576615,-38.04844,-12.903062,46.45121,0.0037326813,0.07062858,-3.8492963,-6.6089735,-4.0376487,29.113878,0.0021563915,-3.5156296e-05,-3.8045912,77.95227,-83.6922,1,0.7075760564848467
BO_Trial_0502,0.809869513752917,0.084720693609123,0.7120799363537184,0.2632615573273628,1.2003841424110189,0.0721141754275489,-0.17541902,-40.65205,-10.825996,48.5525,0.0038858885,0.07053715,-3.995381,-4.9749207,-3.9627597,28.603073,0.002014237,0.0040264875,-3.9639916,80.971954,-89.40064,1,0.70417211944364
BO_Trial_0503,0.808748455536279,0.0844922395882816,0.7115947304577145,0.2721858678367931,1.2003130065795444,0.0723751585446543,-0.1752731,-40.39633,-10.000083,48.041,0.0038576915,0.067919694,-3.9626117,-5.2314396,-3.9202335,28.40046,0.0019967689,0.002995273,-3.9305909,80.58688,-89.05734,1,0.7055795680623367
BO_Trial_0504,0.8005434991983199,0.0844421057054917,0.7114572880462622,0.2766789843376975,1.200575032407328,0.0723743233957144,-0.17552915,-40.45746,-10.531007,48.32187,0.003844703,0.06953286,-3.9731393,-5.410236,-3.96031,28.53489,0.0020144589,0.0032095225,-3.9448764,80.96874,-88.81409,1,0.6974564148488269
BO_Trial_0505,0.8102235846311029,0.08511495550749,0.7117462539652458,0.2775057575284185,1.2013694715662002,0.0734286173421135,-0.17479596,-40.115456,-9.491801,47.688324,0.003841256,0.06432571,-3.944335,-5.3690767,-3.8888934,28.242294,0.0019831876,0.002424768,-3.9019396,80.391914,-88.41438,1,0.7107033151781497
BO_Trial_0506,0.8103940972195809,0.085086960847126,0.71086466976737,0.2794971973305392,1.2010112595182172,0.0726494398614789,-0.17498991,-40.12464,-9.376281,47.57514,0.003829798,0.065023676,-3.947053,-5.4190636,-3.881075,28.227346,0.0019819257,0.002236744,-3.9101377,80.28469,-88.63586,1,0.715763784059806
BO_Trial_0507,0.8111918977947664,0.085290568886877,0.7118243018180772,0.2786513856531606,1.423885620911946,0.0731436909504391,-0.14524928,-38.094303,-3.7587624,42.518867,0.0033875757,0.037273247,-3.6638215,-6.1108556,-3.2020109,27.175825,0.0018683516,-0.00856578,-3.564841,72.38571,-87.63849,1,0.8041113726753699
BO_Trial_0508,0.806960646894914,0.0834247304771607,0.7111554952610223,0.2847445627677764,1.2071082385560366,0.0738189441247308,-0.17393525,-40.085342,-8.940758,47.434,0.0038221523,0.06220865,-3.919942,-5.5397716,-3.8726497,28.192448,0.001980799,0.00097531785,-3.8787138,79.995125,-88.122536,1,0.7074545078426638
BO_Trial_0509,0.8007475571933784,0.0853275374597457,0.7116625246650959,0.274954420542418,1.206131366301131,0.0722478410671239,-0.17527331,-40.55957,-10.844282,48.456062,0.0038398656,0.06972429,-3.9980013,-5.3277044,-3.9624689,28.552073,0.0020152319,0.0036463172,-3.9671435,81.08907,-88.93278,1,0.6921025141988565
BO_Trial_0510,0.8006838623425024,0.085286954366553,0.7100606827782847,0.2718798871156966,1.2006130288054555,0.0724135867578728,-0.17567667,-40.70289,-11.691424,48.937572,0.0038619477,0.07188985,-4.0233035,-5.2486167,-3.9902546,28.725677,0.0020297826,0.004023242,-3.9936688,81.53599,-88.768234,1,0.6987775079820714
BO_Trial_0511,0.8050989081365295,0.0848121058428695,0.7114573833486466,0.2712788840619275,1.2017541875489264,0.0724789161172416,-0.17544061,-40.56291,-10.75085,48.452057,0.003861127,0.06945249,-3.9899087,-5.205179,-3.9552338,28.544207,0.0020115317,0.003568524,-3.9582543,81.00013,-88.97822,1,0.7081785035947809
BO_Trial_0512,0.8016401247952722,0.084482119365406,0.7110917297398356,0.2721013919799025,1.202167619872473,0.0725401122833326,-0.17542583,-40.66491,-11.113883,48.677097,0.003861839,0.07049065,-3.9982271,-5.2277946,-3.9738872,28.637943,0.0020210284,0.003510205,-3.968768,81.18922,-88.902824,1,0.7113671209572101
BO_Trial_0513,0.800600218380001,0.0848460977300458,0.7112814885171963,0.2708602626237563,1.2019746764450918,0.0749187851011184,-0.1749127,-40.618176,-11.880009,49.19032,0.0038822761,0.0700623,-4.005716,-5.2098074,-4.0043893,28.815706,0.0020369284,0.0038779636,-3.9678411,81.69185,-87.85527,1,0.6942973366613201
BO_Trial_0514,0.8016672179899711,0.0850851875682295,0.7104478119044082,0.2713130807892982,1.2014382944749913,0.0753058702421947,-0.17471427,-40.566086,-11.985555,49.237328,0.0038830938,0.069705054,-4.0065145,-5.212914,-3.9953053,28.824457,0.0020367152,0.0036858176,-3.9666448,81.727646,-87.58758,1,0.7079963689571764
BO_Trial_0515,0.8019539358257342,0.0853692339385603,0.7102278105404676,0.2707977842670779,1.204244817302289,0.0736302193965062,-0.17515004,-40.7264,-11.900756,49.06058,0.0038670858,0.070386216,-4.026484,-5.1813703,-3.9862142,28.729893,0.0020282106,0.0037383137,-3.9901774,81.560844,-88.348045,1,0.7167510716060881
BO_Trial_0516,0.8007665248883646,0.0853224981872065,0.7109433862502651,0.2709794302242178,1.2033480401680856,0.0767490368820854,-0.17410919,-40.374294,-12.168121,49.384323,0.0038914124,0.06875001,-3.9940672,-5.190429,-3.9994211,28.89496,0.0020426665,0.004081879,-3.9477732,81.916435,-86.910576,1,0.7015393179718536
BO_Trial_0517,0.8013483925872603,0.085200127500141,0.7098600339759109,0.2763540402683852,1.201474068945898,0.0761161976784306,-0.17429522,-40.372093,-11.699252,49.071884,0.0038672544,0.067517295,-3.9923723,-5.3504605,-3.9648392,28.740917,0.002027192,0.0031696975,-3.9462624,81.64915,-86.99557,1,0.704065214662447
BO_Trial_0518,0.8005088156902824,0.0834436106715443,0.7101419487846481,0.2802192062992652,1.2004938892812909,0.0754857823929915,-0.17448942,-40.38026,-10.790556,48.626804,0.003857077,0.066644445,-3.9619918,-5.4603343,-3.9449337,28.603174,0.0020156454,0.002259769,-3.9217682,81.155876,-87.35501,1,0.7092899299212178
BO_Trial_0519,0.8006545824146313,0.0851915394814786,0.7104447890005958,0.2708470191300534,1.2006674782192606,0.0749857869069683,-0.17503947,-40.642857,-12.173271,49.327168,0.0038833567,0.070671536,-4.0176044,-5.209924,-4.0098605,28.8596,0.002041088,0.0039382624,-3.9800243,81.8508,-87.73669,1,0.6963477968791677
BO_Trial_0520,0.8008784343511497,0.0852717556208608,0.7103853770257159,0.2711956891217024,1.2012425296110325,0.0745427885231708,-0.1751693,-40.667355,-12.073329,49.231094,0.003877404,0.07054804,-4.0206637,-5.21311,-4.003099,28.812372,0.002036656,0.0038922448,-3.983504,81.7673,-87.937126,1,0.7029886187646835
BO_Trial_0521,0.8006815314632119,0.0825358106589033,0.7104262872612146,0.2696783128568356,1.2004734997641822,0.0751115034199465,-0.17447184,-40.73902,-11.612117,49.22973,0.0038999321,0.07028117,-3.9828913,-5.1195974,-3.9975986,28.880009,0.002039766,0.0030594019,-3.9503722,81.432846,-87.970375,1,0.7027487094106678
BO_Trial_0522,0.8066679592791374,0.0853710824580959,0.7102897924266578,0.2658692910448948,1.2004521310684884,0.0743316315592742,-0.17498155,-40.61701,-11.877987,49.099754,0.0038948099,0.07022598,-4.0114,-5.0553885,-3.9903293,28.78005,0.002033031,0.0038550098,-3.9743521,81.50076,-88.224464,1,0.7130752923996898
BO_Trial_0523,0.8064160116720878,0.0837969350902041,0.7087939824432735,0.2803408604567121,1.2005120984614268,0.0746199906571803,-0.17434776,-40.2837,-10.338059,48.224873,0.0038473464,0.0656831,-3.9574594,-5.4633017,-3.9072366,28.441994,0.0020017615,0.0014308015,-3.9182987,80.73259,-87.6318,1,0.7102158032223781
BO_Trial_0524,0.8006060811897058,0.0854821955717732,0.7095522948449374,0.2662756453764836,1.2023133661444552,0.0736752610594127,-0.17526263,-40.90828,-12.779364,49.597664,0.0038909495,0.073132426,-4.0561743,-5.069254,-4.037756,28.96451,0.0020520715,0.004441484,-4.02303,82.04381,-88.34177,1,0.6936460837445114
BO_Trial_0525,0.804683212169371,0.0854455527874491,0.7104101955159794,0.2659268689389868,1.200494052720186,0.0740064456031494,-0.17527929,-40.705673,-12.096049,49.215485,0.003892477,0.071244046,-4.0238786,-5.068369,-4.0070486,28.82318,0.0020380428,0.004165209,-3.9888783,81.66013,-88.350746,1,0.7148342764874343
BO_Trial_0526,0.8018837053430229,0.0854122432443899,0.7098426238051208,0.2660885541571381,1.2013674097911615,0.0737903115447785,-0.17528518,-40.8538,-12.567532,49.491177,0.0038924166,0.07268195,-4.045255,-5.0654926,-4.029084,28.925623,0.0020481541,0.004326034,-4.0121307,81.92916,-88.35556,1,0.7119613224891868
BO_Trial_0528,0.8025153033033414,0.0854571305851383,0.7096588163611541,0.2721850671338275,1.2016556483031,0.0746752119772636,-0.17494841,-40.598133,-11.957474,49.127052,0.0038725815,0.069621444,-4.017149,-5.226815,-3.9826105,28.756788,0.0020303933,0.0035296208,-3.977692,81.650154,-87.79982,1,0.7197973487514323
BO_Trial_0529,0.8005960379373565,0.0854936915564701,0.7095013887916362,0.2719484167276209,1.2012280045837005,0.0765143780209981,-0.17432831,-40.496235,-12.535889,49.57179,0.0038881768,0.07006607,-4.014168,-5.228095,-4.0066595,28.950064,0.0020480512,0.0037741982,-3.97121,82.09756,-86.87127,1,0.7003760720912319
BO_Trial_0530,0.8048078161032327,0.0841453217930167,0.7098298741249934,0.2660271495286084,1.202358102093681,0.0775767361796981,-0.1732982,-40.305805,-12.120542,49.440037,0.003916123,0.069284104,-3.9716609,-5.040313,-3.990251,28.99953,0.0020498931,0.003431555,-3.929951,81.72797,-86.67346,1,0.6888147270552143
BO_Trial_0531,0.8011552470425956,0.0809462942420531,0.7089792613322191,0.2754403197445695,1.2003037376388173,0.0751036229854263,-0.17408314,-40.600445,-10.649863,48.70608,0.0038818244,0.067605674,-3.9445693,-5.223879,-3.9373572,28.682096,0.0020185127,0.0016704063,-3.91143,80.838356,-87.85126,1,0.6911365350690054
BO_Trial_0532,0.8006325831922065,0.082777858942369,0.7101998386364393,0.2681284440106579,1.574346809895945,0.0737203103883121,-0.12479789,-35.48837,2.4803529,38.45571,0.00314972,0.032146156,-3.1902447,-6.9542108,-2.8857207,26.99896,0.001873695,-0.017822744,-3.134907,66.28428,-86.465195,1,0.7653492793649608
BO_Trial_0533,0.8112820336620125,0.0856151750405085,0.7082058554808423,0.2634920346686392,1.2220344011488689,0.0744521027321534,-0.17240836,-40.589878,-11.882709,48.823437,0.0038675556,0.06611447,-4.0190616,-4.8303447,-3.9087691,28.614363,0.0020095992,0.0024722333,-3.9678557,80.80185,-88.115776,1,0.7286578160964275
BO_Trial_0534,0.8010975281220419,0.0843908804030379,0.7105304844391495,0.2779124541310183,1.2235486659439552,0.0736028047943565,-0.17279491,-40.56578,-10.793666,48.356525,0.0038154158,0.06628437,-3.992142,-5.296892,-3.911935,28.47982,0.0020032737,0.0018016563,-3.9513316,80.631645,-88.22674,1,0.7204914556899586
BO_Trial_0535,0.8074661701375456,0.0853722915669824,0.7105889930475865,0.2895920554881654,1.2230796543927045,0.0758210699154684,-0.17203547,-39.772682,-9.365553,47.335773,0.0037839138,0.055769734,-3.9466999,-5.6240244,-3.817104,28.075647,0.0019644732,0.00092850823,-3.8746412,80.06036,-86.72102,1,0.7305539131474971
BO_Trial_0536,0.8066003097903388,0.0834108205882225,0.7089222575977602,0.2740015516401233,1.2014770708658953,0.0751118648477302,-0.17411818,-40.48041,-11.012492,48.706882,0.0038763236,0.06728923,-3.9700267,-5.2345443,-3.9317997,28.6226,0.0020147294,0.001910141,-3.9317734,80.9838,-87.70307,1,0.7069083146701955
BO_Trial_0537,0.8005723036764452,0.0846255534539137,0.707796081315709,0.2714569317239951,1.3190219044096043,0.0743488202938663,-0.16211945,-40.686176,-11.192029,47.676147,0.0036750308,0.058073193,-4.0180945,-4.929117,-3.704584,28.333326,0.0019657768,-0.0025830849,-3.947214,78.46862,-87.765076,1,0.7485320062014782
BO_Trial_0538,0.8005099502342738,0.0856189225969504,0.6010961997080285,0.2619970704036203,1.2012475578100448,0.0735831930591211,-0.1569578,-25.618196,10.875509,29.113436,0.0031437213,0.021786025,-2.4255638,-10.238431,-2.9923992,25.465342,0.0019872708,0.010225821,-2.3673325,60.475986,-74.24326,1,0.8003203725710748
BO_Trial_0539,0.8105039136690295,0.0841103755013384,0.7108816327319301,0.2665166763235926,1.2006799845447942,0.0733381875656555,-0.17482096,-40.5517,-10.76061,48.508823,0.0038873388,0.0684856,-3.9779632,-5.047646,-3.9430022,28.56566,0.002010617,0.003028165,-3.9429047,80.821815,-88.78115,1,0.7116246928376133
BO_Trial_0540,0.8105626990325682,0.0837957218812202,0.7110108248222106,0.2818212083328651,1.2212156726473922,0.0733575614484197,-0.17250778,-40.10432,-8.872427,47.238655,0.0038073924,0.06045045,-3.9289773,-5.364678,-3.8305008,28.0838,0.0019668671,0.00059706275,-3.881208,79.590385,-88.38418,1,0.7298036089764707
BO_Trial_0541,0.8118493114135211,0.0845622540500064,0.7075042165624867,0.2681210529604965,1.2006109895458388,0.0745041178007033,-0.17422855,-40.55177,-11.5065,48.86217,0.0038887616,0.068356246,-3.9960256,-5.0591946,-3.9302351,28.661898,0.0020172535,0.0023261502,-3.957523,81.05051,-88.00273,1,0.7119604077581196
BO_Trial_0542,0.8061045215933255,0.085752248229895,0.711064226101555,0.2711524200570424,1.2217500989289178,0.0729254143355678,-0.17326984,-40.5456,-10.897191,48.325027,0.0038301153,0.066482194,-4.005334,-5.1021833,-3.9069524,28.453579,0.0019994231,0.0027596538,-3.9616218,80.63662,-88.691536,1,0.7303623788140539
BO_Trial_0543,0.9033967532922228,0.084903005336026,0.708917602798234,0.2655095602263619,1.2010940450827172,0.0776287214054656,-0.16975927,-34.25816,2.4995265,38.093334,0.0037154309,0.016956024,-3.1883109,-4.645624,-2.7181766,25.10957,0.0015982051,0.0048196935,-2.9931722,70.35986,-87.309006,1,0.5777109225719286
BO_Trial_0544,0.8117269291638781,0.0828900694071669,0.7078706302198061,0.2760456221298876,1.20036077763252,0.0741071914282387,-0.17405923,-40.329548,-10.050248,48.044018,0.0038603554,0.065570995,-3.9431744,-5.316002,-3.880108,28.384975,0.001993036,0.0007132073,-3.907978,80.287094,-88.06482,1,0.7203382358531683
BO_Trial_0545,0.8065885018981543,0.0839529066629852,0.7108794146050321,0.2613638067441943,1.22184167828844,0.0753955972539893,-0.17215468,-40.607517,-11.780641,49.010796,0.0038911602,0.067318,-3.9877207,-4.797141,-3.950497,28.769173,0.0020250764,0.0029634456,-3.9416904,80.891075,-87.9967,1,0.7246652109923604
BO_Trial_0546,0.812173185315489,0.0855669041480489,0.7068207208649218,0.2722711637165279,1.2004941392705215,0.073325073642536,-0.17469907,-40.463634,-11.134603,48.483253,0.0038560198,0.067908995,-4.0052943,-5.2072835,-3.9010358,28.489697,0.0020013703,0.0022539722,-3.9667432,80.89277,-88.265594,1,0.711973858627315
BO_Trial_0547,0.8008784334336422,0.0846326611996497,0.7097164736401819,0.28942538661795,1.221091286658484,0.0748223716566092,-0.17244098,-40.174873,-10.027112,47.860676,0.0037815417,0.06119019,-3.9725149,-5.6670337,-3.876098,28.306517,0.0019911,0.00056778645,-3.9197488,80.435356,-87.16819,1,0.7106143289740978
BO_Trial_0548,0.8066146831779111,0.0833549272130013,0.7105687772517338,0.2667228541372998,1.2004920515220048,0.0726400369047272,-0.17513397,-40.710487,-10.99801,48.67632,0.0038867262,0.07045913,-3.986674,-5.066293,-3.9682336,28.66434,0.0020216343,0.003160181,-3.9589007,80.947174,-89.05422,1,0.7166699538686875
BO_Trial_0549,0.8130510727310424,0.0835463419365118,0.7075030427507868,0.2678277300781828,1.2182972133629055,0.0761639678471946,-0.17170441,-40.303017,-11.1804285,48.61629,0.0038807734,0.0639403,-3.9607015,-4.9302607,-3.867525,28.569416,0.0020011985,0.0011696775,-3.9088542,80.51914,-87.31131,1,0.7315452534171583
BO_Trial_0550,0.808450050708671,0.0856847481700836,0.7102843980567972,0.275886642324614,1.2005234306546326,0.0737155844987176,-0.17494896,-40.256035,-10.415176,48.160816,0.0038466493,0.066079974,-3.975372,-5.343975,-3.9095263,28.38672,0.0019958303,0.0028471323,-3.9328976,80.833664,-88.171715,1,0.7119762109037558
BO_Trial_0551,0.8118116207297253,0.0857134548392178,0.7106071316945106,0.278604511954148,1.2176320520144992,0.0736455290881337,-0.17309703,-40.026855,-9.5121765,47.45601,0.0038127308,0.0606913,-3.9560163,-5.3126793,-3.8363895,28.118572,0.0019689905,0.0018314326,-3.9004774,80.01214,-88.14715,1,0.735889619132086
BO_Trial_0553,0.806022801096577,0.0838324477089355,0.7110282351152225,0.2838752155717464,1.2004253435918766,0.0741391550259388,-0.17466111,-40.09125,-9.33508,47.691227,0.0038348315,0.0637338,-3.9292953,-5.5660954,-3.898503,28.278297,0.0019903453,0.0016182348,-3.8893812,80.38522,-87.93333,1,0.7135327443386587
BO_Trial_0554,0.8134353781606046,0.0856229775692687,0.7086893058983031,0.264357198405565,1.221523299364272,0.0732327403837521,-0.17277698,-40.599617,-11.298569,48.464413,0.0038564042,0.06587568,-4.015575,-4.8473363,-3.8851101,28.47268,0.0019967798,0.002344852,-3.9669707,80.499,-88.68243,1,0.7124492203428354
BO_Trial_0555,0.807161692022088,0.0830857963992798,0.7068476048583772,0.2674946022799991,1.2109494824036002,0.0727068879829169,-0.17362407,-40.907215,-11.826257,48.98082,0.003876833,0.07111554,-4.0197625,-5.0734982,-3.955991,28.74807,0.002030275,0.0015087245,-3.9933429,80.91736,-88.74027,1,0.7352302019954011
BO_Trial_0556,0.8069892020973373,0.0843329593255168,0.7118249376896872,0.277323363857887,1.2186129590451549,0.0744209610443693,-0.17286102,-40.185917,-9.85741,47.82845,0.0038292438,0.062317286,-3.9479015,-5.2754993,-3.8740747,28.26912,0.0019834086,0.0019680446,-3.8958323,80.24357,-87.97646,1,0.7384575472612342
BO_Trial_0557,0.8135542976392239,0.0858852776988541,0.7113100933339588,0.2621948720945606,1.2111949985690962,0.0736009431717826,-0.17391607,-40.372242,-10.8356085,48.32184,0.0038800763,0.06586435,-3.984993,-4.8741837,-3.9116457,28.459518,0.0019981512,0.0037433833,-3.935574,80.60525,-88.76356,1,0.7122949613757819
BO_Trial_0558,0.8066322452333822,0.0848080063066566,0.7089568292195639,0.2711708640974465,1.2307992727417296,0.0722207996397264,-0.17220418,-40.766506,-11.069462,48.38931,0.0038175366,0.06740594,-4.019097,-5.050281,-3.8874912,28.484528,0.0019996807,0.0014370397,-3.981999,80.36206,-88.962234,1,0.7168858326708324
BO_Trial_0559,0.8135957505075174,0.0841493994341184,0.7087196361533423,0.2812560374071963,1.211201820729442,0.0725574512463738,-0.17342772,-40.13492,-9.123284,47.296913,0.0038088704,0.062838264,-3.9381232,-5.4277897,-3.828015,28.124462,0.001968282,0.00031070015,-3.9001532,79.65869,-88.571045,1,0.7162280188579256
BO_Trial_0561,0.8065416214787093,0.0832170672388258,0.7061317499983878,0.2731567110240504,1.200472681893125,0.0736138643692765,-0.1743747,-40.63938,-11.560127,48.85376,0.0038730437,0.07021396,-3.9964342,-5.261507,-3.9447014,28.707125,0.0020264294,0.0014839078,-3.9682627,81.041565,-88.0198,1,0.7167015254800464
BO_Trial_0562,0.8066178703656429,0.0851946499290683,0.7114631191153239,0.261679104741603,1.220795372213554,0.072159558064033,-0.17356618,-40.90276,-11.593673,48.83857,0.0038636404,0.07003286,-4.0335593,-4.8384852,-3.9591644,28.678558,0.0020196978,0.0034505099,-3.9959333,80.92535,-89.33753,1,0.718155598906842
BO_Trial_0563,0.8009252629516657,0.0843618639499147,0.7116405848805404,0.2759497673357739,1.2123299949339148,0.073063820543375,-0.1743045,-40.557274,-10.647058,48.369404,0.003837109,0.06782877,-3.984011,-5.296285,-3.9439743,28.51292,0.0020094677,0.002775785,-3.9489875,80.81983,-88.62808,1,0.7135904241643657
BO_Trial_0564,0.8005448196847105,0.0858478728992181,0.6889497715045739,0.2682257591505491,1.2294493428848117,0.0741239862127456,-0.16987558,-41.250725,-17.186514,50.941612,0.0038213178,0.081374206,-4.2090054,-5.369875,-4.100014,29.62866,0.0021348905,-0.0004667709,-4.186044,82.60362,-85.762985,1,0.7226949282086732
BO_Trial_0565,0.8139985074741414,0.0849918795144795,0.608073005506389,0.2788379342899653,1.2194742330804198,0.075573650320188,-0.1547328,-26.111654,10.62347,29.680824,0.0032054086,0.01927048,-2.4618783,-9.60726,-2.81199,25.282305,0.0019349997,0.0049805962,-2.4082086,60.8016,-74.02485,1,0.7951593349557343
BO_Trial_0566,0.808434366045234,0.0835858100079621,0.7089829985090242,0.2733686683446224,1.2007802620762225,0.0773375044376966,-0.17326981,-40.104584,-11.025118,48.806244,0.0038963193,0.06544632,-3.9381974,-5.1788254,-3.913944,28.686916,0.002016209,0.0021759453,-3.8901107,81.13839,-86.6923,1,0.7015949672428228
BO_Trial_0567,0.8117242695321621,0.0816419733285133,0.7063388234913337,0.2646304525130947,1.2124400715934351,0.0723349571604941,-0.17306721,-40.918587,-11.256897,48.665657,0.003884616,0.070035465,-3.9949234,-4.9745336,-3.9244971,28.651573,0.0020188533,0.0004503112,-3.9712493,80.323296,-89.12906,1,0.7212229092576424
BO_Trial_0568,0.8082383157400658,0.0850343196188348,0.7116681382290219,0.2695062193612035,1.2321123601342432,0.0747544302398472,-0.17161253,-40.25811,-10.536402,48.00083,0.0038341791,0.06098065,-3.966688,-4.9555163,-3.8586612,28.321575,0.0019811061,0.0024473516,-3.9050179,80.10484,-88.092964,1,0.7302141312955868
