Trial_ID,P1,P2,P3,P4,P5,P6,WarpMax,T_Tip_Peel,T_Tip_Shear,T_Tip_SEQV,T_Tip_Strain,T_Avg_Peel,T_Avg_Shear,B_Tip_Peel,B_Tip_Shear,B_Tip_SEQV,B_Tip_Strain,B_Avg_Peel,B_Avg_Shear,Die_SX,Die_SY_Max
BO_Trial_0871,0.8006590423827291,0.08515945974900771,0.7147489892611708,0.2680478209826601,1.220391735257323,0.07254015372229808,-0.17394637,-40.673992,-10.856903,48.4757,0.0038420758,0.06824525,-3.9983687,-5.0603724,-3.9599268,28.568365,0.0020123855,0.0038177297,-3.958915,80.85262,-89.1421
BO_Trial_0872,0.8256345399668537,0.08416895125746704,0.7197581074467881,0.2607392903327087,1.211184865716295,0.07121658754851358,-0.17379205,-39.26173,-5.9508743,45.423992,0.0038383454,0.055863995,-3.7960799,-4.8319845,-3.7505226,27.545618,0.0019106718,0.0035956905,-3.733099,78.06834,-90.31549
BO_Trial_0873,0.8184578022051231,0.0811518640236609,0.7174953833515954,0.25113082802788766,1.2317146350860628,0.07197210955033057,-0.17126094,-40.12068,-8.006867,46.67838,0.003866164,0.06016808,-3.8469045,-4.505378,-3.7945142,28.058483,0.0019518976,0.002219587,-3.7955427,78.26605,-90.40633
BO_Trial_0874,0.8122724891631175,0.08580873977349467,0.7144225546743725,0.2734458722241977,1.212085481663133,0.07307750171570089,-0.17415115,-39.89463,-8.848962,47.204777,0.0038335894,0.061206177,-3.9267318,-5.2197685,-3.8567762,28.070898,0.0019660804,0.0034024215,-3.8723996,79.948654,-88.7524
BO_Trial_0875,0.805758550494388,0.08331568546451434,0.7197262004665806,0.26458528414420457,1.2006846352949216,0.07060086437093702,-0.17592658,-40.27643,-8.240679,47.343098,0.0038587623,0.067729026,-3.9000616,-5.0749164,-3.9398878,28.318571,0.0019880752,0.004717155,-3.8698292,79.984985,-90.54021
BO_Trial_0876,0.8148466765781707,0.08208691289096795,0.7195476423586069,0.25919417567210784,1.221068903205519,0.06863317630983129,-0.17319463,-40.11589,-6.617305,46.21965,0.0038237062,0.06425738,-3.8505669,-4.9013386,-3.811684,27.977722,0.0019489712,0.0023448844,-3.8210132,78.33147,-91.770355
BO_Trial_0877,0.8053670740021611,0.08321024689645447,0.7178293386744994,0.2653709679105811,1.2117157008781227,0.0693535578132918,-0.17491563,-40.420902,-8.3014,47.248886,0.0038336874,0.068715245,-3.9159455,-5.104091,-3.9113986,28.287165,0.0019852563,0.0034503476,-3.892298,79.681015,-91.01177
BO_Trial_0878,0.8006036548573521,0.08492677503982463,0.7175082321612346,0.11727578741063986,1.2005709418086044,0.044471444113669864,-0.17007692,-31.888262,8.182495,34.008884,0.0035032823,0.0773917,-3.0620105,-6.466976,-3.717313,26.641222,0.0020077608,0.029949116,-2.9741929,70.65741,-97.53256
BO_Trial_0879,0.811825137499507,0.08266017315547161,0.7196841753499478,0.256256965551564,1.223043134858864,0.07079892414319783,-0.17318468,-40.228317,-8.13024,46.96491,0.0038523267,0.06401567,-3.8837042,-4.749848,-3.8682532,28.175955,0.0019702765,0.00349841,-3.8415942,79.0666,-90.734406
BO_Trial_0880,0.8199887342585456,0.0842276270079792,0.7155730526262537,0.2628061572572951,1.2006039103128296,0.06999536007310828,-0.17516081,-40.079807,-7.8260336,46.836945,0.0038512105,0.06649703,-3.8971646,-5.0138106,-3.8430257,28.062042,0.0019584466,0.003099603,-3.8672411,79.34141,-90.636986
BO_Trial_0881,0.8006518747154062,0.08170388310737835,0.6573956312258926,0.2596044404721536,1.23959446184107,0.07035319886727964,-0.1613689,-36.614994,-9.695678,43.41407,0.003671935,0.059143994,-3.5994625,-7.370853,-4.0063477,28.653746,0.002151536,-0.0021554623,-3.554457,73.77797,-84.21829
BO_Trial_0882,0.8098065426899513,0.08585847360643656,0.7144301407872294,0.2652834265400348,1.2119718406544555,0.07102762117691166,-0.17469588,-40.430374,-9.770521,47.848164,0.0038423156,0.06836342,-3.9748864,-5.032039,-3.9086637,28.35879,0.001989954,0.00391144,-3.939438,80.367485,-89.8812
BO_Trial_0883,0.8061588286451342,0.08463599855368949,0.7175733576925212,0.26770506442318526,1.200309674562526,0.06949620601168002,-0.17624359,-40.26102,-8.456315,47.318336,0.0038367296,0.06994955,-3.926017,-5.236248,-3.9238539,28.285883,0.0019870757,0.004607255,-3.9028847,80.14704,-90.69041
BO_Trial_0884,0.8138205201268408,0.08495076983146584,0.7136388516930295,0.26843081792655427,1.2264916844177307,0.06888010850196637,-0.17253666,-40.22101,-8.130984,46.82158,0.00379149,0.06549508,-3.9406269,-5.159337,-3.8105047,28.043661,0.001960701,0.0019456036,-3.9098403,79.1709,-90.80811
BO_Trial_0885,0.8102676294072683,0.08577111226268773,0.7161119821019097,0.26825852662398136,1.200449387005144,0.06922272745149632,-0.17600508,-40.157806,-8.43531,47.191727,0.003827971,0.069207445,-3.9411592,-5.242693,-3.8928888,28.20878,0.0019786563,0.004626983,-3.915365,80.12189,-90.66952
BO_Trial_0886,0.8068379545564837,0.08681534773720134,0.7164919642413542,0.2694883302518455,1.2003548369921195,0.06863089178268685,-0.17620896,-40.10994,-8.556635,47.208427,0.0038140058,0.06956167,-3.9590387,-5.3242097,-3.9065263,28.228788,0.001983514,0.0055150483,-3.9307094,80.388954,-90.84719
BO_Trial_0887,0.820598388244197,0.08659779551748288,0.7173951990443916,0.2704011989419603,1.2192267188592758,0.06938143826091356,-0.17325188,-39.457504,-6.355967,45.63555,0.0037819229,0.05733331,-3.880803,-5.1317616,-3.7479508,27.62338,0.001920628,0.003458358,-3.8240256,78.58244,-90.61551
BO_Trial_0888,0.8094109098223026,0.08597532637140695,0.7171106247015426,0.2752916623859058,1.2113174927806447,0.06834666689084351,-0.1746192,-39.859028,-7.1586933,46.37082,0.0037822297,0.06460867,-3.920186,-5.434734,-3.846415,27.968285,0.001963057,0.0035572744,-3.8884835,79.47044,-90.93289
BO_Trial_0889,0.8062702752523886,0.08700873979261498,0.7176657327990288,0.26979834264176633,1.2304294330928744,0.06861924047025843,-0.17279822,-40.021244,-8.030389,46.725147,0.0037632333,0.06510166,-3.9568315,-5.317962,-3.8465092,28.053656,0.001968584,0.004073336,-3.9163747,79.64092,-90.88074
BO_Trial_0890,0.816539226545531,0.08651457177797488,0.7159981823204375,0.2752777646549481,1.2116422858333662,0.06915702854885286,-0.1741624,-39.71931,-6.8676214,46.106827,0.0037849091,0.06125345,-3.9090898,-5.3317304,-3.7942152,27.814219,0.0019415742,0.0031898145,-3.8676138,79.101234,-90.551674
BO_Trial_0891,0.8056676083655795,0.08657890967011159,0.719720372164368,0.2691277805352652,1.2202454027447118,0.06849110356064846,-0.17404515,-39.95717,-7.592705,46.6316,0.0037812279,0.065891154,-3.9341917,-5.2934585,-3.8698463,28.061312,0.0019697377,0.0049281977,-3.8964646,79.715004,-91.10467
BO_Trial_0892,0.8102984360607195,0.08703275448614796,0.7159508174787553,0.2727833989191281,1.2472170247518464,0.06899891374613065,-0.17065598,-39.854,-7.6105423,46.260277,0.003732946,0.059442274,-3.9498692,-5.3234878,-3.7731018,27.848566,0.0019477379,0.002500536,-3.8965573,78.92396,-90.54219
BO_Trial_0893,0.827489645576144,0.08589603387296232,0.7195099280449674,0.2678936408987539,1.2113011410291823,0.06943408573647782,-0.17370294,-39.062225,-4.992669,44.82127,0.0037961006,0.053401366,-3.811632,-5.016791,-3.7037086,27.3629,0.0018945133,0.0034349435,-3.74741,77.84962,-90.867836
BO_Trial_0894,0.8163586660115297,0.052033800586676976,0.719765664690786,0.27803685192531646,1.7093674635093352,0.0695349472248298,-0.1125952,-38.682182,7.0518765,40.867077,0.0035133744,0.036574278,-2.909618,-3.9483943,-2.3412435,28.04643,0.001685428,-0.020935597,-2.8594234,62.419937,-89.568016
BO_Trial_0895,0.800776496314838,0.08584345334763634,0.7160866963291005,0.26764830114867905,1.2318557920348154,0.06976066499376378,-0.17291759,-40.50209,-9.609204,47.694958,0.00379208,0.06855263,-3.9863684,-5.193646,-3.9069126,28.367683,0.0019963386,0.0036190792,-3.9529889,80.204475,-90.40776
BO_Trial_0896,0.8098366178556701,0.08667224515971804,0.7137281062135609,0.2710527993712834,1.200566405182646,0.06847740966629128,-0.17568468,-40.068993,-8.641912,47.129456,0.0038084597,0.06931072,-3.956421,-5.3557363,-3.8788166,28.193367,0.0019789997,0.004459504,-3.9310055,80.15594,-90.72452
BO_Trial_0897,0.8227300963749389,0.08704113056709815,0.7135843606437072,0.2788728317789442,1.6127116010677685,0.06800578328341234,-0.12207889,-35.74295,5.180682,37.8633,0.003043028,0.013962492,-3.2284868,-5.799805,-2.6844966,26.644798,0.0017960689,-0.02054554,-3.1449053,65.59093,-90.15149
BO_Trial_0898,0.8159453343190978,0.08692832453511216,0.6809288089477339,0.2736416387247278,1.2006368260063127,0.06796953605408512,-0.17035119,-38.84793,-11.961395,46.711815,0.0037493885,0.068849266,-3.8821592,-6.040527,-3.836883,28.570831,0.002046638,0.0006064688,-3.8560476,78.45654,-87.67187
BO_Trial_0899,0.9188214245837399,0.08622058493113703,0.7136604059995504,0.27435027020249575,1.220822872215749,0.056883847692840495,-0.16936187,-34.79509,10.190364,35.93864,0.0036369998,0.012153549,-3.1566925,-3.8410003,-2.6082752,24.286781,0.0015438796,0.00046940247,-3.0118728,68.36779,-98.4374
BO_Trial_0900,0.8106599047690792,0.086981751094303,0.713816199543031,0.2816797983404875,1.2610342796973837,0.06850990371442235,-0.16826484,-39.671852,-6.72419,45.660393,0.0036687872,0.05327873,-3.9420772,-5.542522,-3.6947865,27.676039,0.0019304369,0.00015502938,-3.877548,78.25304,-90.542015
BO_Trial_0901,0.8213305230712292,0.08590244945722676,0.7197969527315466,0.2712873011446876,1.2122183784762148,0.06847593976188021,-0.17393187,-39.313843,-5.212217,45.124035,0.0037798157,0.057203088,-3.8414373,-5.1758227,-3.7411244,27.523027,0.0019122193,0.003435268,-3.791076,78.22127,-91.21491
BO_Trial_0902,0.8006350804960211,0.08667652663357223,0.7173256144606647,0.27608383386584945,1.5196195826700418,0.06906976622850887,-0.13235088,-36.358715,1.7775832,39.285828,0.0031479616,0.032998078,-3.3650193,-6.7403345,-3.00549,26.813519,0.0018650137,-0.014395866,-3.3083458,68.39582,-89.121666
BO_Trial_0903,0.8109403590703101,0.0855741675068125,0.7158114571949951,0.2704320784463566,1.211280008532747,0.06895131268204803,-0.17461516,-40.10095,-7.9885073,46.871838,0.0038065913,0.06685197,-3.935119,-5.2614055,-3.8573172,28.094662,0.0019692355,0.0036134317,-3.906179,79.68266,-90.763275
BO_Trial_0904,0.8055898398706884,0.08605210569527452,0.7132304878078339,0.26775047917037287,1.3147859328161433,0.069488498305876,-0.16257283,-39.92336,-7.9438424,45.94925,0.003633817,0.05618067,-3.942518,-5.3338776,-3.633433,27.838482,0.0019381171,-0.0010661434,-3.8803744,77.4889,-90.20457
BO_Trial_0905,0.8005772598512209,0.08704860135390842,0.716470055626584,0.27126014800581405,1.6717818238635656,0.06990051774608497,-0.117067076,-35.022755,5.225587,37.511524,0.0030015719,0.02106656,-3.1534832,-6.2707696,-2.807382,26.796265,0.0018351187,-0.018447584,-3.087006,65.39899,-88.9458
BO_Trial_0906,0.8153751815588667,0.08535764019053867,0.7143462210247362,0.1068203486250932,1.220513799302814,0.0683892230824169,-0.16380061,-31.255732,10.48864,33.765625,0.0034477173,0.027800675,-3.0474637,-5.634825,-3.5288572,27.285263,0.0020007624,0.032046895,-2.8429348,68.389656,-89.948425
BO_Trial_0907,0.8267803252333791,0.08495540806886182,0.7175479985547613,0.28063350470937254,1.2003004285521846,0.06999415183017232,-0.17460983,-39.135353,-4.599693,44.78983,0.0037934408,0.052378118,-3.8100643,-5.2807384,-3.7117255,27.35737,0.0018944907,0.0017580405,-3.7523558,77.89804,-90.35958
BO_Trial_0908,0.8098523194024841,0.08615054290034499,0.7135866713362303,0.26589625876602235,1.2393410554003501,0.06907192953304954,-0.17143425,-40.3538,-9.032199,47.177307,0.0037743289,0.06573717,-3.9832833,-5.1158795,-3.8266325,28.14873,0.0019710457,0.0024314865,-3.9447556,79.47901,-90.69138
BO_Trial_0909,0.8063811519019853,0.0844461131263123,0.7173528645398033,0.2764592615085064,1.211391554689721,0.06965122160512376,-0.17477268,-40.04912,-7.532275,46.717876,0.0038038017,0.06481974,-3.910007,-5.3786283,-3.880716,28.069784,0.0019730735,0.0031410248,-3.8795595,79.5747,-90.451294
BO_Trial_0910,0.817361189745192,0.08551329018433347,0.7151771413211018,0.2719416989400381,1.2300278001476117,0.07014947252099313,-0.17215806,-39.801357,-7.248933,46.197132,0.0037838544,0.05855672,-3.9071877,-5.125678,-3.764258,27.783195,0.001934809,0.0023675396,-3.8547652,78.72685,-90.18142
BO_Trial_0911,0.8096015579213862,0.08673384399315368,0.713108137963342,0.26728290728429327,1.2006491109497852,0.06813166796666704,-0.17563137,-40.166683,-9.0266075,47.33868,0.0038142707,0.07081567,-3.9697945,-5.2796726,-3.8860528,28.269974,0.001983978,0.004838778,-3.9450693,80.298584,-90.93485
BO_Trial_0912,0.806022852730443,0.08693807283838884,0.7196927208830957,0.2752140632576134,1.2185257399674,0.06827262963344254,-0.17412697,-39.74637,-6.957056,46.240734,0.0037625297,0.06356796,-3.9269598,-5.4994516,-3.856058,27.951107,0.0019647542,0.0042800554,-3.8877254,79.56834,-90.98833
BO_Trial_0913,0.8006488703411099,0.08666231567966969,0.7175361476245244,0.2683142132934466,1.211702728435728,0.06909957954059087,-0.1753202,-40.30165,-9.182332,47.56752,0.0038072416,0.07013932,-3.974521,-5.3172736,-3.9367547,28.354313,0.001998313,0.005537515,-3.9445298,80.601555,-90.69337
BO_Trial_0914,0.8137817565763086,0.08729901075512916,0.7149453451937051,0.26769836136276126,1.228710813538939,0.06894511817307131,-0.17254451,-39.95502,-8.098239,46.61518,0.0037724215,0.06318028,-3.9562075,-5.1884565,-3.8017042,27.957418,0.00195339,0.003624519,-3.9103088,79.33938,-90.69157
BO_Trial_0915,0.8202275671473734,0.06378458268717112,0.7127280392697384,0.2802709588252857,1.2003132916914259,0.06865741556349296,-0.17279845,-37.75398,5.8699007,40.622913,0.003944787,0.021986919,-3.3655074,-4.7016063,-3.2711196,26.535688,0.0017579182,-0.0040604738,-3.2526927,72.15799,-92.95082
BO_Trial_0916,0.8005884550895744,0.08692092680947928,0.7176218368430883,0.28635944408206293,1.2004529530215688,0.06762284010383281,-0.17563058,-39.375412,-6.5667696,46.04733,0.0037506802,0.06202765,-3.8923352,-5.789509,-3.8618968,27.991846,0.0019749077,0.003983728,-3.8545225,79.7737,-90.73148
BO_Trial_0917,0.8103089699645577,0.08670434401518179,0.7173665526974649,0.2899580894536341,1.220471344687442,0.06863922108961906,-0.17286511,-39.309853,-5.395004,45.33096,0.0037163736,0.053774484,-3.8817086,-5.697356,-3.7620482,27.648329,0.0019365997,0.0015682508,-3.8246481,78.665764,-90.52474
BO_Trial_0918,0.8057055345655042,0.0871964100094105,0.7179013349679235,0.2858585047493622,1.2003300108276524,0.06861379947157385,-0.17581277,-39.423958,-6.5427384,46.01377,0.0037609043,0.06135493,-3.8986533,-5.7564197,-3.8585975,27.910614,0.0019661789,0.0038016504,-3.8583493,79.67819,-90.41953
BO_Trial_0919,0.8154057311302716,0.08728962055348002,0.7177239322000118,0.2857668426318622,1.2141256064284645,0.06970141561576106,-0.17378053,-39.348557,-5.744022,45.469334,0.0037473596,0.053618193,-3.8893826,-5.4774446,-3.7575505,27.609484,0.0019237516,0.0027775508,-3.8267348,78.81495,-90.18887
BO_Trial_0920,0.8059814359433954,0.08732433790362701,0.719520525065564,0.28737839126511155,1.3370553415511492,0.0679195787905002,-0.15812546,-39.135662,-3.9707928,43.812424,0.0034815394,0.040612236,-3.8110952,-5.646029,-3.431405,27.194376,0.0018640684,-0.00277057,-3.7069373,75.56315,-91.31702
BO_Trial_0921,0.8105469089382662,0.08706208543571142,0.7197317661676719,0.28921685753034265,1.2102765090508962,0.0681296642476088,-0.17416042,-39.172478,-4.776842,45.085102,0.0037270102,0.054449633,-3.866112,-5.7188683,-3.78382,27.609402,0.0019358947,0.002506482,-3.8103487,78.72915,-90.92601
BO_Trial_0922,1.0169616791772844,0.08725009050562552,0.7177127183988232,0.28342964256635805,1.2005175262720384,0.06789412045960497,-0.16826037,-35.102634,7.9092884,35.345543,0.0036525591,-0.008880122,-3.2069185,-4.0288424,-2.3370955,23.926916,0.0014521857,-0.01619514,-3.013481,66.14507,-94.331184
BO_Trial_0923,0.8239602310607764,0.05001219367255836,0.7171529260224456,0.2869618237447148,1.2278746524025395,0.06767799902891083,-0.16341916,-36.290325,11.781445,38.55002,0.004206327,-0.008098194,-3.2809563,-3.7728944,-2.9413056,25.643396,0.0016172435,-0.012596168,-3.0340989,69.43154,-93.07829
BO_Trial_0924,0.8006489025769185,0.08682954362121023,0.7196194543776194,0.28515956933043124,1.211790806075396,0.06788409473146173,-0.17467883,-39.446903,-6.297013,45.936256,0.003737901,0.060764093,-3.8961785,-5.745233,-3.8537736,27.936682,0.001970412,0.0035535418,-3.8551416,79.572945,-90.809746
BO_Trial_0925,0.8103672574089572,0.08737917926010184,0.7163413948468665,0.28654307897169473,1.2005817763904265,0.06864478757979531,-0.17542408,-39.365948,-6.2949133,45.77596,0.0037576123,0.059690714,-3.8935914,-5.7409606,-3.823849,27.802065,0.0019535834,0.003018772,-3.8507566,79.33109,-90.428085
BO_Trial_0926,0.8006703709448737,0.08610148600724754,0.6950818990184977,0.2814454573601157,1.2218234034169486,0.06797356382666815,-0.17068803,-39.65221,-11.64634,47.513737,0.0037229527,0.06945367,-3.9637198,-5.7601686,-3.8307347,28.561066,0.002021421,3.3516455e-05,-3.9379373,79.68635,-88.75222
BO_Trial_0927,0.8173342011483821,0.08624913655815544,0.7197992950806836,0.2928281411918502,1.7863108054760843,0.06757517997202978,-0.1087013,-35.46343,6.586698,37.66205,0.0029083479,0.01825944,-3.1856105,-6.5079765,-2.775437,27.09117,0.0018159377,-0.020879261,-3.1015332,65.51512,-89.87337
BO_Trial_0928,0.8062174622458198,0.08741797582059785,0.7156062991279959,0.2856177553272608,1.2411750375039856,0.0689636249215567,-0.17097491,-39.623844,-6.9333286,45.97634,0.0036960584,0.055791203,-3.9429271,-5.6641464,-3.772835,27.809713,0.0019506979,0.0016971704,-3.884249,79.04443,-90.197105
BO_Trial_0929,0.8121475051124691,0.0866506426767073,0.7161991351649045,0.2908687820153549,1.200314242327554,0.06841828115186285,-0.1749609,-39.17087,-5.3293896,45.259834,0.0037441733,0.056100123,-3.8585453,-5.8039193,-3.7864113,27.662743,0.0019412034,0.0018531464,-3.8110037,78.787994,-90.54053
BO_Trial_0930,0.8063391562086457,0.08643159854640496,0.7178063304417187,0.2854546005312005,1.2120651179873503,0.06962322746358561,-0.17461976,-39.60274,-6.7834735,46.180397,0.0037632147,0.060058426,-3.9082198,-5.648508,-3.8512144,27.905777,0.001964621,0.0031010183,-3.864816,79.53187,-90.03422
BO_Trial_0931,1.0313466139215794,0.08616740904466869,0.7177281690591755,0.2819993755669138,1.7507532251123883,0.06892260612717026,-0.11541893,-35.31887,8.049962,35.925816,0.0033269592,-0.020748513,-3.3350828,-6.3082814,-2.25968,25.527502,0.0016848483,-0.02536864,-3.1554732,63.060722,-89.35932
BO_Trial_0932,0.8174546180770349,0.08718124652592868,0.715118757733877,0.29139330353547277,1.2217448738861358,0.06786914556546289,-0.1717234,-39.13185,-4.6584992,44.743454,0.0036920463,0.0495912,-3.8682747,-5.6647277,-3.6837916,27.430092,0.0019124363,0.0004894739,-3.801785,77.957634,-90.96658
BO_Trial_0933,0.8006205082084111,0.08705415165837416,0.7196382522981822,0.28263215408081915,1.2357260869788889,0.06971625727390783,-0.1723985,-39.725327,-7.2728906,46.35398,0.0037277204,0.059136923,-3.9368112,-5.642825,-3.8544827,27.951994,0.0019706949,0.0031268152,-3.884239,79.56744,-89.996216
BO_Trial_0934,0.8295903766935305,0.07113056760693941,0.7153770336297183,0.2781207635474894,1.2104740172971522,0.06904463248454387,-0.17186005,-38.94305,1.2261382,42.46454,0.003850518,0.03837534,-3.5355802,-4.933694,-3.4159489,26.842585,0.001797859,-0.0038882694,-3.4617498,73.87992,-92.276535
BO_Trial_0935,0.8005109518808913,0.0859792468966333,0.7196924683773038,0.28855937612422383,1.2004275139439615,0.06965180735632935,-0.17621745,-39.50352,-6.640853,46.232544,0.0037729982,0.061183013,-3.8881676,-5.797551,-3.9034033,27.989473,0.001978571,0.0038867854,-3.8477473,79.88518,-89.96709
BO_Trial_0936,0.8054613367469239,0.08616483405533255,0.717871903218659,0.2878312761569782,1.2224926890604244,0.06848361544547954,-0.17311373,-39.451004,-5.9326963,45.67333,0.0037239415,0.056976587,-3.888518,-5.6998134,-3.8010375,27.788319,0.0019541366,0.0018844284,-3.8411927,78.96992,-90.55608
BO_Trial_0937,0.8113522960571153,0.08721831888542031,0.7194870357046917,0.29019612023808394,1.2114766191884645,0.0674805013627614,-0.173712,-39.063564,-4.3480215,44.809204,0.0037118185,0.052963164,-3.8586528,-5.7432313,-3.7603471,27.539253,0.0019294962,0.0021998726,-3.7996113,78.494705,-91.23644
BO_Trial_0938,0.8057014161269069,0.08583289634231513,0.7178095380316555,0.2844916691767533,1.2006338340046179,0.06934224619339747,-0.1758956,-39.606895,-6.8515654,46.26647,0.0037831478,0.06270581,-3.8951182,-5.6914496,-3.8800013,27.972813,0.001971791,0.0036329448,-3.8602562,79.69633,-90.16542
BO_Trial_0939,0.8006279127661203,0.08646332717445251,0.7177979262038725,0.2861970148964324,1.2200652818864604,0.06941533197907905,-0.17398646,-39.68121,-7.250243,46.404213,0.0037458304,0.060688086,-3.9224787,-5.7163215,-3.868104,28.00464,0.001977688,0.002922212,-3.8800995,79.73186,-90.00792
BO_Trial_0940,0.8102186623004181,0.08579781841308463,0.7196067921921843,0.29255368902020784,1.46575972177187,0.0682730085638195,-0.14041832,-37.538437,0.51663756,40.604897,0.0031974155,0.030920403,-3.5151236,-6.532659,-3.0344093,26.798214,0.0018252131,-0.011645394,-3.4221616,70.453636,-90.08655
BO_Trial_0941,0.8006634204591142,0.07669643142514701,0.7175585151854955,0.2843012219792596,1.2338860408381822,0.06922120817933713,-0.1715909,-39.82187,-3.9905646,44.98228,0.0037770055,0.05111735,-3.7675605,-5.3128138,-3.7359414,27.635088,0.0019228763,-0.00095484796,-3.7169588,76.98847,-91.21159
BO_Trial_0942,0.8005462556608801,0.08661424006705108,0.7179605990207092,0.2884361706898309,1.211192761290113,0.06754794866303059,-0.17432322,-39.325966,-6.054729,45.7518,0.0037268403,0.05929313,-3.8834743,-5.8053217,-3.8327694,27.897356,0.0019678494,0.002662763,-3.8414507,79.37178,-90.817726
BO_Trial_0943,0.8146792957836306,0.08731323926494217,0.7194475289627619,0.2838975781160073,1.2006474640713345,0.06839263216669575,-0.17534895,-39.266514,-5.1646395,45.268192,0.0037587138,0.057308067,-3.8686619,-5.561899,-3.7892613,27.631325,0.0019310011,0.0033466406,-3.8196042,78.89186,-90.95829
BO_Trial_0944,0.8066283318897287,0.0856804369684549,0.7172033778843534,0.2932865653032386,1.249862659904215,0.06968822518288376,-0.16958512,-39.494144,-5.678114,45.414177,0.0036744948,0.04834278,-3.8961,-5.6908956,-3.7227976,27.621262,0.0019296671,-0.0003016746,-3.8219845,78.23068,-90.031654
BO_Trial_0945,0.8208871059380688,0.08747563326652534,0.71952965757458,0.28900954106924037,1.2216811259198819,0.0700765556680146,-0.17240377,-38.992886,-4.5098133,44.588978,0.0037227299,0.044868305,-3.8481042,-5.395408,-3.6761966,27.27018,0.0018885625,0.0024242487,-3.759394,77.921684,-90.24002
BO_Trial_0946,0.8092866555842628,0.08608756025503388,0.7157033574517687,0.28212646613732406,1.2115357173318528,0.06898161044321884,-0.17435457,-39.68651,-7.0331354,46.215347,0.0037673884,0.0620674,-3.910776,-5.6060624,-3.8345609,27.915535,0.001962569,0.002693065,-3.8757355,79.36488,-90.31868
BO_Trial_0947,0.8061210178282482,0.08558215663063873,0.7173660840420444,0.28634561329398117,1.230646555754419,0.07030284523474044,-0.17243595,-39.72821,-6.8567348,46.175816,0.003743615,0.05692821,-3.9130826,-5.5748563,-3.8180695,27.862747,0.0019576917,0.0017131718,-3.8613923,79.13144,-89.72038
BO_Trial_0948,0.814611090465506,0.08666215152261997,0.7157592694891911,0.280360243928947,1.2112828719497455,0.06838013413331367,-0.17406417,-39.55037,-6.352116,45.77543,0.003759792,0.060419448,-3.9010353,-5.542568,-3.788715,27.758919,0.0019430844,0.0025691176,-3.8620257,78.953705,-90.72022
BO_Trial_0949,0.810213489940473,0.08543839360711673,0.7176844942762668,0.28460587788736275,1.2235982910763084,0.06921702309148524,-0.17292807,-39.58794,-6.0223546,45.739384,0.0037462965,0.057186157,-3.887403,-5.536634,-3.7901103,27.747362,0.001945507,0.0015707175,-3.8414946,78.77141,-90.34792
BO_Trial_0950,0.8006942324460656,0.08749477584252309,0.7158299188086817,0.28990505919862847,1.2003601818897895,0.07014360745303186,-0.17612019,-39.55519,-7.884276,46.67698,0.003765849,0.062204022,-3.929785,-5.876046,-3.9035058,28.084631,0.0019864317,0.00396404,-3.8877633,80.318085,-89.364265
BO_Trial_0951,0.8051296380827333,0.08758450748531355,0.7148399317473753,0.2947409920422531,1.21100290846087,0.06826832740084847,-0.17377979,-39.16681,-5.9968977,45.527634,0.0037065183,0.055228345,-3.8886664,-5.930324,-3.7927358,27.763817,0.0019545173,0.0016808575,-3.8344545,79.13644,-90.30492
BO_Trial_0952,0.8060594587240811,0.08766522246880815,0.7144120874051934,0.2891676088640397,1.2004865190460787,0.06750551170409276,-0.17506129,-39.189465,-6.3368225,45.675858,0.0037328138,0.05964804,-3.8896506,-5.8655276,-3.8132358,27.838032,0.0019602233,0.0027415038,-3.8478794,79.36124,-90.61345
BO_Trial_0953,0.8052866583856715,0.0872932336954601,0.7156828626380255,0.2924200980852245,1.560496524314043,0.06939909017913695,-0.12754141,-36.104553,3.0253084,38.94435,0.0030419012,0.019018646,-3.3444822,-6.7205625,-2.8203359,26.80201,0.0018276017,-0.017315408,-3.2476766,67.8192,-88.93284
BO_Trial_0954,0.8007199232655631,0.08671768924643489,0.7178710537757097,0.2950724812556107,1.2203600854196586,0.06972212114560965,-0.17353752,-39.370895,-6.272603,45.864624,0.0037151375,0.05426123,-3.9000478,-5.8963943,-3.8316767,27.841282,0.0019635472,0.0020360486,-3.84071,79.37601,-89.76688
BO_Trial_0955,0.9053655823004901,0.08655766327625068,0.714195556107406,0.29027094073690796,1.2114736413640421,0.07010780202483358,-0.17006123,-35.63263,5.1486745,37.431477,0.0036530131,-0.004065112,-3.3461206,-4.741852,-2.7429855,24.490475,0.0015356074,-6.4874024e-05,-3.1110227,69.463234,-91.67386
BO_Trial_0956,0.8005785941570659,0.08739433528241011,0.7160631300194152,0.28682505266190034,1.233057928529561,0.06862499052857571,-0.17222707,-39.622055,-7.2747626,46.235558,0.0037053204,0.05875866,-3.939085,-5.7692847,-3.8198745,27.958723,0.0019702322,0.0023416842,-3.8897703,79.497246,-90.25438
BO_Trial_0957,0.8005972515383689,0.08629159160380417,0.7195822356379372,0.29818320115069225,1.211032283184131,0.07026946227911478,-0.1746391,-39.228134,-5.658265,45.663376,0.0037298666,0.052765105,-3.877546,-5.9878006,-3.8483942,27.793674,0.0019622338,0.0023005286,-3.8143203,79.358406,-89.55512
BO_Trial_0958,0.805622105425358,0.08756941974152724,0.7195216922788077,0.28202374631432503,1.2190020311416836,0.06918247437523883,-0.17409034,-39.581375,-6.754564,46.108746,0.003747357,0.059808936,-3.923141,-5.601436,-3.8444185,27.88104,0.0019605781,0.003882988,-3.874048,79.56761,-90.33806
